Function,Selection,Crossover,Pop_Size,Iters,fitness
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,994
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_rank_7,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,994
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_3,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,994
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_5,uniform_tour_7,256,256,1000
Jump,tournament_7,empty,256,256,627
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,632
Jump,tournament_7,empty,256,256,619
Jump,tournament_7,empty,256,256,615
Jump,tournament_7,empty,256,256,622
Jump,tournament_7,empty,256,256,623
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,627
Jump,tournament_7,empty,256,256,630
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,622
Jump,tournament_7,empty,256,256,618
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,630
Jump,tournament_7,empty,256,256,623
Jump,tournament_7,empty,256,256,622
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,626
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,619
Jump,tournament_7,empty,256,256,618
Jump,tournament_7,empty,256,256,631
Jump,tournament_7,empty,256,256,634
Jump,tournament_7,empty,256,256,624
Jump,tournament_7,empty,256,256,623
Jump,tournament_7,empty,256,256,622
Jump,tournament_7,empty,256,256,624
Jump,tournament_7,empty,256,256,634
Jump,tournament_7,empty,256,256,627
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,618
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,622
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,639
Jump,tournament_7,empty,256,256,618
Jump,tournament_7,empty,256,256,628
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,618
Jump,tournament_7,empty,256,256,618
Jump,tournament_7,empty,256,256,631
Jump,tournament_7,empty,256,256,627
Jump,tournament_7,empty,256,256,615
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,617
Jump,tournament_7,empty,256,256,623
Jump,tournament_7,empty,256,256,624
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,635
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,631
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,630
Jump,tournament_7,empty,256,256,617
Jump,tournament_7,empty,256,256,620
Jump,tournament_7,empty,256,256,627
Jump,tournament_7,empty,256,256,628
Jump,tournament_7,empty,256,256,630
Jump,tournament_7,empty,256,256,628
Jump,tournament_7,empty,256,256,632
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,628
Jump,tournament_7,empty,256,256,624
Jump,tournament_7,empty,256,256,624
Jump,tournament_7,empty,256,256,623
Jump,tournament_7,empty,256,256,620
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,623
Jump,tournament_7,empty,256,256,624
Jump,tournament_7,empty,256,256,627
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,631
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,628
Jump,tournament_7,empty,256,256,628
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,623
Jump,tournament_7,empty,256,256,621
Jump,tournament_7,empty,256,256,616
Jump,tournament_7,empty,256,256,627
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,628
Jump,tournament_7,empty,256,256,625
Jump,tournament_7,empty,256,256,629
Jump,tournament_7,empty,256,256,626
Jump,tournament_7,empty,256,256,615
Jump,tournament_7,empty,256,256,635
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,994
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_1,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,994
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_2,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,994
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
Jump,tournament_7,uniform_7,256,256,1000
